cell_type	gene	n_frail_F	n_healthy_old_non_frail_F	mean_log2cpm_frail_F	mean_log2cpm_healthy_old_non_frail_F	log2cpm_difference_frail_minus_control_F_only	cliffs_delta	p_value	test	adj_p_value_bh
Monocyte_CD14	RBM19	5	3	2.276719363326431	3.6459660175993904	-1.3692466542729593	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RBM25	5	3	6.0595499860614	7.3034826279116665	-1.2439326418502663	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RBM26	5	3	3.7914937985897206	5.123380943304082	-1.3318871447143614	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RBM28	5	3	2.3821579179851327	3.605217827999256	-1.2230599100141233	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RCHY1	5	3	2.635220098268136	3.5070319490992135	-0.8718118508310773	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RCN3	5	3	2.364038510059162	3.4355379834776927	-1.0714994734185308	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RDH10	5	3	0.8856963314519983	1.5811867241233106	-0.6954903926713123	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RDH14	5	3	2.197458119073782	2.91606821214879	-0.7186100930750081	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	REEP4	5	3	4.018943230084199	4.617252973484134	-0.5983097433999349	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	REPS1	5	3	3.63806932333224	4.268015838885598	-0.6299465155533586	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RER1	5	3	6.146021164361073	5.864453632322358	0.2815675320387152	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RERE	5	3	4.323254615968891	5.197681512293838	-0.8744268963249464	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RFC3	5	3	0.7079379542063926	2.226323425200849	-1.5183854709944564	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RFWD2	5	3	4.209218665565369	4.886288057651085	-0.6770693920857163	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RFWD3	5	3	1.8859217841465672	3.150964086158399	-1.265042302011832	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RFX1	5	3	2.7354919032288043	4.081572545817687	-1.3460806425888823	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RFX2	5	3	3.9336192688090748	4.8161481008229154	-0.8825288320138407	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RGL2	5	3	3.394029951966054	4.156104327997395	-0.7620743760313404	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RGS16	5	3	3.030159928876901	0.9881698848675043	2.0419900440093968	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RHBDD1	5	3	2.389387427820099	3.232743025339469	-0.8433555975193698	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RHBDD2	5	3	4.53173683403931	5.182083723559466	-0.6503468895201561	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RHBDF2	5	3	4.976775597096869	5.498895211674895	-0.5221196145780258	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RHEB	5	3	6.326457846552083	5.739359299055614	0.5870985474964687	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RHNO1	5	3	2.556678969165147	3.026855988568974	-0.47017701940382706	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RHOQ	5	3	5.648905673837174	6.13637703361908	-0.4874713597819067	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RIOK3	5	3	6.282255493474785	7.246369986536396	-0.9641144930616115	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RMND1	5	3	2.1510059210269756	2.9963052065755433	-0.8452992855485677	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNASE2	5	3	5.794652769772972	4.41203716429573	1.382615605477242	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNASEH1	5	3	3.998474423839247	4.529224229750082	-0.5307498059108351	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNASEK-C17orf49	5	3	3.136075538352613	2.551659276449153	0.5844162619034603	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNF111	5	3	2.715362904447902	4.069989040185679	-1.3546261357377771	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNF115	5	3	4.674339553300135	5.3708677411490555	-0.6965281878489202	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNF126	5	3	4.972924216961358	5.493092439634087	-0.5201682226727291	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNF135	5	3	4.570801507352842	5.138889611235257	-0.568088103882415	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNF149	5	3	6.2263948305232155	7.2627747365666515	-1.036379906043436	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNF168	5	3	4.495174795672659	5.2809941270732255	-0.7858193314005666	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNF2	5	3	2.7847693612534963	3.5683082689522654	-0.7835389076987691	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNF20	5	3	2.5037875318798184	3.872217129310124	-1.3684295974303056	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNF219	5	3	1.0435286940231676	2.4780521234389687	-1.4345234294158011	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNF31	5	3	2.5016763361427996	3.34423787212383	-0.8425615359810306	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNF38	5	3	3.118911284766029	4.177828950095758	-1.0589176653297292	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNF6	5	3	3.435989727220064	4.2489557707368775	-0.8129660435168136	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNH1	5	3	7.732618589013093	7.399116308833847	0.3335022801792462	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RNPC3	5	3	4.704418408945423	5.841206313659328	-1.1367879047139056	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	ROCK1	5	3	6.594730414993025	7.587062729595654	-0.9923323146026286	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP1-122P22.2	5	3	2.1914353299605818	2.7968243504635253	-0.6053890205029435	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP1-28O10.1	5	3	1.3888728701642095	0.4487399077032887	0.9401329624609207	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-1143G9.4	5	3	6.785355149549089	7.8579331812344675	-1.0725780316853788	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-114F3.4	5	3	2.8684799045583285	1.7831033298581442	1.0853765747001842	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-128M1.1	5	3	2.7325482041832556	1.054811498913765	1.6777367052694907	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-1348G14.4	5	3	0.702768282658043	1.2315401185862642	-0.5287718359282212	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-138A9.1	5	3	5.511281890440719	4.537274551725811	0.974007338714908	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-1398P2.1	5	3	2.6432597563982188	2.858212271867045	-0.2149525154688261	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-18H7.1	5	3	1.2296621022078775	0.9099744068631122	0.3196876953447654	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-191L17.1	5	3	1.5557821928319313	0.8598688711233958	0.6959133217085355	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-213H15.1	5	3	5.124669168184123	3.7205466464011825	1.404122521782941	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-25K19.1	5	3	1.6176207437868304	0.8052393188197726	0.8123814249670578	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-295G20.2	5	3	5.066115328820647	4.386611092763677	0.6795042360569701	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-297A16.2	5	3	2.2880245184325476	1.5631907039836976	0.72483381444885	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-313P22.1	5	3	0.8493130158209963	0.3163351078766085	0.5329779079443877	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-338I21.1	5	3	0.8330521369770297	1.1776226825654081	-0.3445705455883784	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-341N2.1	5	3	1.1255780730460654	0.3450584330903954	0.78051963995567	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-351I24.1	5	3	2.516212638286402	1.7196413309479126	0.7965713073384892	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-352M15.2	5	3	2.8420999033868575	3.345962778615751	-0.5038628752288936	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-353N4.6	5	3	0.4678470923986593	0.9941650405093555	-0.5263179481106962	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-360L9.7	5	3	1.2982474480789479	0.6370262685805387	0.6612211794984092	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-365P13.5	5	3	2.049373313748097	1.5676126102825556	0.48176070346554134	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-386G11.10	5	3	1.4932675813200427	2.062850326510896	-0.5695827451908535	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-390E23.6	5	3	3.8783879209044185	2.927523357191592	0.9508645637128263	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-390P2.4	5	3	1.5600745611892908	2.22656042134763	-0.6664858601583394	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-405M12.3	5	3	2.3729242885318946	0.7373299402753748	1.6355943482565198	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-417L19.2	5	3	0.6574988544720852	0.22290290882332608	0.43459594564875914	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-443B7.1	5	3	3.8020797185793875	3.009305523275908	0.7927741953034797	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-479G22.8	5	3	1.3709868362002156	0.7681065680399178	0.6028802681602977	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-517P14.2	5	3	1.8620812152839417	1.241036473214321	0.6210447420696206	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-553A21.3	5	3	2.074632604125426	0.9327979405786914	1.1418346635467347	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-553L6.2	5	3	3.187353406576855	1.9162569305267407	1.2710964760501144	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-563N4.1	5	3	1.3326937032969766	0.6753777767187882	0.6573159265781884	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-568N6.1	5	3	1.9805966925799225	0.910424376322788	1.0701723162571346	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-574K11.31	5	3	0.5339694702552714	1.2822524946934684	-0.7482830244381969	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-582E3.6	5	3	1.3319559083425203	2.5704147214057564	-1.2384588130632361	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-634H22.1	5	3	1.493772440118847	0.7064662376020484	0.7873062025167986	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-665C16.6	5	3	0.9246387856239615	0.4699964523952671	0.4546423332286944	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-670E13.6	5	3	8.679145504467815	6.544557616614121	2.1345878878536944	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-728F11.3	5	3	1.0620519409661537	0.5921772687961182	0.46987467217003553	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-728F11.4	5	3	2.1011582063584897	2.5230074342221007	-0.421849227863611	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-783K16.5	5	3	0.6381983985449862	0.41625224184809984	0.22194615669688633	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-806H10.4	5	3	2.0561984252440153	1.247309693693918	0.8088887315500972	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-815J21.2	5	3	0.8194414705696328	1.4627495144295626	-0.6433080438599298	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-872J21.3	5	3	1.3176237239188116	0.39894114559230914	0.9186825783265025	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-91G21.1	5	3	1.334361814404243	0.8728713711817635	0.46149044322247956	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP11-96O20.5	5	3	1.2848971717694542	0.6641347985550691	0.6207623732143851	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP3-394A18.1	5	3	0.9758571957421698	2.27846192395957	-1.3026047282174	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP3-477O4.14	5	3	3.556088579074854	2.9882661923499914	0.5678223867248628	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP3-525N10.2	5	3	1.4055066317957239	2.444081973069642	-1.038575341273918	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP4-591C20.9	5	3	2.278162948161075	1.4883654506651751	0.7897974974958999	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP4-794H19.1	5	3	0.4838331235348612	1.0668867594658014	-0.5830536359309402	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP4-798A10.2	5	3	0.5177602847529906	1.5269914908834938	-1.009231206130503	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP5-1021I20.1	5	3	0.6871352973333028	0.21269891932320947	0.4744363780100933	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP5-1065J22.8	5	3	1.0657197125114208	0.4360738963721638	0.6296458161392571	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP5-1074L1.1	5	3	1.198393774973037	0.8679345503881697	0.3304592245848672	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RP9	5	3	3.2764335274706746	4.175231254719589	-0.898797727248914	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPAP2	5	3	2.725930616179439	3.8427383401806696	-1.1168077240012306	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPF1	5	3	3.883132969988111	4.6849995950889465	-0.8018666251008355	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPF2	5	3	3.632270498502634	3.3587615314181534	0.2735089670844806	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPGR	5	3	4.06759214289616	4.597923392520925	-0.5303312496247647	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPL10A	5	3	10.3198832820453	10.55253761672713	-0.23265433468183083	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPL27	5	3	9.93365792143148	10.19322570759912	-0.25956778616764	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPP14	5	3	2.913579491810781	3.51305040967009	-0.5994709178593092	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPP38	5	3	2.6229350195335224	3.627936459358653	-1.0050014398251306	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPS17	5	3	8.86445584338614	9.232335404210973	-0.367879560824834	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPS19	5	3	11.204351343150035	11.519264990225954	-0.31491364707591885	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPS27L	5	3	6.807006880230067	6.324379859183227	0.48262702104683974	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPS29	5	3	10.216328550906296	10.805467381864611	-0.5891388309583157	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPS6	5	3	10.903861221548066	11.274193353842515	-0.3703321322944486	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RPUSD1	5	3	3.496474596701634	4.2065069256393945	-0.7100323289377606	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RREB1	5	3	4.101004800972346	5.293633284218999	-1.1926284832466534	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RRP36	5	3	1.81157437221913	3.183920112861339	-1.372345740642209	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RSAD1	5	3	3.193354207826048	3.958227460765905	-0.7648732529398568	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RSBN1	5	3	3.8686509250792254	4.964339289592741	-1.0956883645135154	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RSBN1L	5	3	3.885320293667055	4.918848209219807	-1.0335279155527526	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RSF1	5	3	5.019104669311228	6.235960596483122	-1.2168559271718937	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RSL24D1	5	3	6.916211593017816	7.396353280871447	-0.48014168785363154	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RSRC2	5	3	6.087120371859889	6.808329665273884	-0.7212092934139944	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RTCB	5	3	4.456744510138907	4.886563085759055	-0.429818575620148	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RUBCN	5	3	3.3227855364573005	4.018383640868063	-0.6955981044107622	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RUNDC1	5	3	1.6752903725005097	3.072636388287998	-1.3973460157874882	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RUNX2	5	3	2.7814143846515784	3.3764704187616967	-0.5950560341101183	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	RUNX3	5	3	5.358329546595061	6.625487855361126	-1.2671583087660645	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	S100A12	5	3	10.364939161764045	9.818145441497876	0.5467937202661695	0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	S1PR3	5	3	3.262701343024381	4.581094240306201	-1.3183928972818197	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
Monocyte_CD14	SACM1L	5	3	2.2957846171214356	3.265555287222903	-0.9697706701014672	-0.8666666666666667	0.07142857142857142	Mann-Whitney U donor pseudobulk log2CPM, F-series-only	0.2457860632014683
